model,env,item_id,lp__abstract__failed,lp__abstract__gold,lp__abstract_min__failed,lp__abstract_min__gold,lp__fail__distractor0,lp__fail__distractor1,lp__fail__failed,lp__fail__gold,lp__fail_early__failed,lp__fail_early__gold,lp__fail_echo__failed,lp__fail_echo__gold,lp__fail_instr__failed,lp__fail_instr__gold,lp__fail_k2__failed,lp__fail_k2__gold,lp__fail_k3__failed,lp__fail_k3__gold,lp__fail_other__failed,lp__fail_other__gold,lp__fail_terse__failed,lp__fail_terse__gold,lp__fail_verbose__failed,lp__fail_verbose__gold,lp__neut__failed,lp__neut__gold,lp__neut_pad__failed,lp__neut_pad__gold,lp__pre__distractor0,lp__pre__distractor1,lp__pre__failed,lp__pre__gold,lp__succ__failed,lp__succ__gold,greedy__abstract__failed,greedy__abstract__gold,greedy__abstract_min__failed,greedy__abstract_min__gold,greedy__fail__distractor0,greedy__fail__distractor1,greedy__fail__failed,greedy__fail__gold,greedy__fail_early__failed,greedy__fail_early__gold,greedy__fail_echo__failed,greedy__fail_echo__gold,greedy__fail_instr__failed,greedy__fail_instr__gold,greedy__fail_k2__failed,greedy__fail_k2__gold,greedy__fail_k3__failed,greedy__fail_k3__gold,greedy__fail_other__failed,greedy__fail_other__gold,greedy__fail_terse__failed,greedy__fail_terse__gold,greedy__fail_verbose__failed,greedy__fail_verbose__gold,greedy__neut__failed,greedy__neut__gold,greedy__neut_pad__failed,greedy__neut_pad__gold,greedy__pre__distractor0,greedy__pre__distractor1,greedy__pre__failed,greedy__pre__gold,greedy__succ__failed,greedy__succ__gold,ntok__abstract__failed,ntok__abstract__gold,ntok__abstract_min__failed,ntok__abstract_min__gold,ntok__fail__distractor0,ntok__fail__distractor1,ntok__fail__failed,ntok__fail__gold,ntok__fail_early__failed,ntok__fail_early__gold,ntok__fail_echo__failed,ntok__fail_echo__gold,ntok__fail_instr__failed,ntok__fail_instr__gold,ntok__fail_k2__failed,ntok__fail_k2__gold,ntok__fail_k3__failed,ntok__fail_k3__gold,ntok__fail_other__failed,ntok__fail_other__gold,ntok__fail_terse__failed,ntok__fail_terse__gold,ntok__fail_verbose__failed,ntok__fail_verbose__gold,ntok__neut__failed,ntok__neut__gold,ntok__neut_pad__failed,ntok__neut_pad__gold,ntok__pre__distractor0,ntok__pre__distractor1,ntok__pre__failed,ntok__pre__gold,ntok__succ__failed,ntok__succ__gold,ctx__abstract,ctx__abstract_min,ctx__fail,ctx__fail_early,ctx__fail_echo,ctx__fail_instr,ctx__fail_k2,ctx__fail_k3,ctx__fail_other,ctx__fail_terse,ctx__fail_verbose,ctx__neut,ctx__neut_pad,ctx__pre,ctx__succ,G,G_pad,copy,sem,copy_pad,sem_pad,polarity,G_abstract,delta_abstract,repair,repair_abstract,margin_pre,margin_fail,margin_abstract,margin_shift,G_fail_echo,delta_fail_echo,G_fail_terse,delta_fail_terse,G_fail_verbose,delta_fail_verbose,G_fail_instr,delta_fail_instr,G_fail_k2,delta_fail_k2,G_fail_k3,delta_fail_k3,G_fail_early,delta_fail_early,G_fail_other,delta_fail_other,G_abstract_min,delta_abstract_min,copy_succ,sem_succ,G_per_token,copy_per_token,sem_per_token,G_negative,p_repeat_pre,p_repeat_fail,p_repeat_abstract,p_repeat_neut,p_repeat_succ,p_repeat_shift,greedy_repeat_pre,greedy_repeat_fail,greedy_repeat_abstract
smollm2-360m,coderepair,mbpp-0094-index_shift-0,-69.26060247421265,-61.477567195892334,,,-18.952651977539062,-32.329078674316406,-6.757070541381836,-10.260856628417969,,,,,,,,,,,,,,,,,-6.4807209968566895,-9.185350894927979,,,-55.66688799858093,-82.49885439872742,-67.70817446708679,-58.646021604537964,-11.609622955322266,-15.136921405792236,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,40.0,39.0,,,36.0,42.0,40.0,39.0,,,,,,,,,,,,,,,,,40.0,39.0,,,36.0,42.0,40.0,39.0,40.0,39.0,260.0,,328.0,,,,,,,,,289.0,,231.0,291.0,-60.951103925704956,-60.951103925704956,61.2274534702301,-0.2763495445251465,,,4.85255241394043,1.5524280071258545,-62.50353193283081,48.385164976119995,-2.83154559135437,9.062152862548828,-3.503786087036133,7.7830352783203125,-12.565938949584961,,,,,,,,,,,,,,,,,,,56.098551511764526,4.85255241394043,-1.5237775981426238,1.5306863367557526,-0.006908738613128662,1.0,5.610453887766756e-06,0.970790541213991,0.0004165717106195445,0.9372992914782124,0.9714545921489901,0.9707849307601032,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0096-drop_negation-0,-53.93357592821121,-57.988679230213165,,,-23.525856733322144,-18.7718722820282,-2.0706382989883423,-12.961711645126343,,,,,,,,,,,,,,,,,-2.838049054145813,-13.516059041023254,,,-74.3532162308693,-67.7986508011818,-59.43199735879898,-63.69421201944351,-3.976473808288574,-15.023563623428345,False,False,,,False,False,True,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,39.0,40.0,,,39.0,40.0,39.0,40.0,,,,,,,,,,,,,,,,,39.0,40.0,,,39.0,40.0,39.0,40.0,39.0,40.0,165.0,,202.0,,,,,,,,,193.0,,136.0,195.0,-57.36135905981064,-57.36135905981064,56.59394830465317,0.7674107551574707,,,1.905835509300232,-5.4984214305877686,-51.86293762922287,50.73250037431717,5.705532789230347,-4.262214660644531,-10.891073346138,-4.055103302001953,-6.628858685493469,,,,,,,,,,,,,,,,,,,55.45552355051041,1.905835509300232,-1.470804078456683,1.4511268796064916,0.019677198850191556,1.0,0.9858783920875173,0.9999813203116927,0.9829616480164867,0.9999769543386223,0.9999840668027579,0.01410292822417547,0.0,1.0,0.0
smollm2-360m,coderepair,mbpp-0100-drop_reverse-0,-65.57609844207764,-55.76287364959717,,,-18.748881578445435,-43.62069630622864,-4.467252969741821,-9.19211220741272,,,,,,,,,,,,,,,,,-2.733750581741333,-6.917900443077087,,,-65.34527540206909,-87.99423933029175,-66.98909711837769,-56.0869517326355,-7.219992995262146,-12.147711277008057,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,54.0,55.0,,,54.0,57.0,54.0,55.0,,,,,,,,,,,,,,,,,54.0,55.0,,,54.0,57.0,54.0,55.0,54.0,55.0,193.0,,251.0,,,,,,,,,236.0,,164.0,238.0,-62.521844148635864,-62.521844148635864,64.25534653663635,-1.7335023880004883,,,2.7527400255203247,-1.4129986763000488,-61.108845472335815,46.89483952522278,0.3240780830383301,10.902145385742188,-4.724859237670898,9.813224792480469,-15.627004623413086,,,,,,,,,,,,,,,,,,,59.76910412311554,2.7527400255203247,-1.1578119286784418,1.189913824752525,-0.03210189607408312,1.0,1.841658182703197e-05,0.9912054404287514,5.472009688597304e-05,0.9849934742767233,0.9928090730113399,0.9911870238469244,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0104-index_shift-0,-41.14222860336304,-36.56306219100952,,,-25.95044755935669,-37.378538608551025,-7.56290340423584,-14.771448612213135,,,,,,,,,,,,,,,,,-9.235122203826904,-14.329607009887695,,,-45.61380922794342,-58.577211022377014,-40.98638308048248,-35.735902428627014,-10.76214075088501,-17.49143409729004,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,38.0,37.0,,,36.0,40.0,38.0,37.0,,,,,,,,,,,,,,,,,38.0,37.0,,,36.0,40.0,38.0,37.0,38.0,37.0,286.0,,362.0,,,,,,,,,313.0,,257.0,315.0,-33.42347967624664,-33.42347967624664,31.75126087665558,1.6722187995910645,,,3.19923734664917,0.1558455228805542,-33.5793251991272,20.96445381641388,-0.8271597623825073,5.250480651855469,-7.208545207977295,4.579166412353516,-12.459025859832764,,,,,,,,,,,,,,,,,,,30.224242329597473,3.19923734664917,-0.8795652546380696,0.8355594967540941,0.04400575788397538,1.0,0.005217364089834543,0.9992603039602671,0.010159179997353027,0.9939068893970137,0.9988060498435357,0.9940429398704326,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0108-undefined_name-1,-80.2612190246582,-50.57798385620117,,,-22.383158683776855,,-11.503754615783691,-9.715045928955078,,,,,,,,,,,,,,,,,-5.944986343383789,-5.358454465866089,,,-59.57514667510986,,-82.25453662872314,-51.027276039123535,-14.279094457626343,-13.507076740264893,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,False,False,,,False,,False,False,False,False,72.0,70.0,,,66.0,,72.0,70.0,,,,,,,,,,,,,,,,,72.0,70.0,,,66.0,,72.0,70.0,72.0,70.0,578.0,,884.0,,,,,,,,,641.0,,551.0,643.0,-70.75078201293945,-70.75078201293945,76.30955028533936,-5.558768272399902,,,2.7753398418426514,-1.9933176040649414,-68.75746440887451,41.31223011016846,0.4492921829223633,31.22726058959961,1.7887086868286133,29.68323516845703,-29.438551902770996,,,,,,,,,,,,,,,,,,,67.9754421710968,2.7753398418426514,-0.9826497501797147,1.0598548650741577,-0.0772051148944431,1.0,2.7421348886526065e-14,0.14323072867367115,1.2845019304734603e-13,0.35743099769608416,0.3160427951905754,0.14323072867364373,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0109-drop_return-1,-47.89105957746506,-38.86153382062912,,,-21.21274971961975,-34.56121850013733,-4.639627933502197,-3.5302871465682983,,,,,,,,,,,,,,,,,-4.075019121170044,-2.845568060874939,,,-50.85548424720764,-68.98215508460999,-47.53619027137756,-37.37386727333069,-6.2861058712005615,-4.773303151130676,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,True,,,False,False,False,False,False,False,44.0,45.0,,,49.0,48.0,44.0,45.0,,,,,,,,,,,,,,,,,44.0,45.0,,,49.0,48.0,44.0,45.0,44.0,45.0,196.0,,246.0,,,,,,,,,229.0,,167.0,231.0,-42.896562337875366,-42.896562337875366,43.46117115020752,-0.5646088123321533,,,1.6464779376983643,0.3548693060874939,-43.25143164396286,33.84358012676239,-1.4876665472984314,10.162322998046875,1.109340786933899,9.029525756835938,-9.052982211112976,,,,,,,,,,,,,,,,,,,41.250084400177,1.6464779376983643,-0.9749218713153492,0.9877538897774436,-0.012832018462094393,1.0,3.859595841910111e-05,0.24799380277655297,0.00011980494824011174,0.2262775174588399,0.18052380156175626,0.24795520681813388,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0113-flip_comparison-0,-109.09927695989609,-106.75373405218124,,,-23.081644296646118,,-5.226366758346558,-12.150628328323364,,,,,,,,,,,,,,,,,-3.819068670272827,-10.462241411209106,,,-110.61320263147354,,-106.66400676965714,-103.99435192346573,-6.1504504680633545,-12.939116477966309,False,False,,,False,,False,False,,,,,,,,,,,,,,,,,True,False,,,False,,False,False,False,False,118.0,118.0,,,117.0,,118.0,118.0,,,,,,,,,,,,,,,,,118.0,118.0,,,117.0,,118.0,118.0,118.0,118.0,165.0,,280.0,,,,,,,,,272.0,,136.0,274.0,-101.43764001131058,-101.43764001131058,102.84493809938431,-1.4072980880737305,,,0.9240837097167969,2.4352701902389526,-103.87291020154953,91.84372359514236,-2.759382128715515,2.6696548461914062,-6.924261569976807,2.3455429077148438,-9.593916416168213,,,,,,,,,,,,,,,,,,,100.51355630159378,0.9240837097167969,-0.8596410170450048,0.8715672720286806,-0.011926254983675682,1.0,0.064707093299373,0.9990173198172715,0.08742069851224277,0.998698808349132,0.998874797035134,0.9343102265178985,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0115-drop_negation-0,-42.585754096508026,-38.06055420637131,,,-20.183711290359497,-32.79728055000305,-3.0691874027252197,-10.0403892993927,,,,,,,,,,,,,,,,,-4.430328726768494,-10.070735573768616,,,-45.05769103765488,-57.414060056209564,-40.973325192928314,-35.9257635474205,-5.478366732597351,-11.77459716796875,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,27.0,28.0,,,25.0,30.0,27.0,28.0,,,,,,,,,,,,,,,,,27.0,28.0,,,25.0,30.0,27.0,28.0,27.0,28.0,172.0,,200.0,,,,,,,,,188.0,,143.0,190.0,-37.904137790203094,-37.904137790203094,36.54299646615982,1.361141324043274,,,2.4091793298721313,1.612428903579712,-39.516566693782806,25.8853742480278,-2.1347906589508057,5.0475616455078125,-6.9712018966674805,4.525199890136719,-12.018763542175293,,,,,,,,,,,,,,,,,,,35.49495846033096,2.4091793298721313,-1.4038569551927071,1.3534443135614749,0.050412641631232366,1.0,0.0063832779061106714,0.9990623189327514,0.010716462298441622,0.9964611447463705,0.9981601513728504,0.9926790410266407,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0117-drop_return-1,-85.65600925683975,-75.79016453027725,,,-21.379466772079468,-29.542335271835327,-5.658936262130737,-8.162838220596313,,,,,,,,,,,,,,,,,-4.686033725738525,-7.134845733642578,,,-87.4211420416832,-98.20213264226913,-87.32092994451523,-76.06670325994492,-7.2679443359375,-10.015578269958496,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,77.0,78.0,,,78.0,80.0,77.0,78.0,,,,,,,,,,,,,,,,,77.0,78.0,,,78.0,80.0,77.0,78.0,77.0,78.0,394.0,,543.0,,,,,,,,,460.0,,365.0,462.0,-81.66199368238449,-81.66199368238449,82.6348962187767,-0.9729025363922119,,,1.6090080738067627,-1.664920687675476,-79.99707299470901,67.9038650393486,0.2765387296676636,11.254226684570312,-2.503901958465576,9.8658447265625,-13.758128643035889,,,,,,,,,,,,,,,,,,,80.05298560857773,1.6090080738067627,-1.0605453724985,1.0731804703737233,-0.012635097875223532,1.0,1.2952116403775911e-05,0.924414782254814,5.191531922525141e-05,0.9204745318349592,0.9397795841354278,0.9244018301384103,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0119-off_by_one-0,-44.74249345064163,-41.345055401325226,,,-18.047773838043213,-33.181557178497314,-2.153020441532135,-8.29603099822998,,,,,,,,,,,,,,,,,-1.918269693851471,-8.51853233575821,,,-45.120652198791504,-67.42287158966064,-45.866570472717285,-42.31031894683838,-3.9917432069778442,-10.153133630752563,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,47.0,44.0,,,40.0,46.0,47.0,44.0,,,,,,,,,,,,,,,,,47.0,44.0,,,40.0,46.0,47.0,44.0,47.0,44.0,201.0,,252.0,,,,,,,,,237.0,,172.0,239.0,-43.71355003118515,-43.71355003118515,43.948300778865814,-0.23475074768066406,,,1.8387227654457092,-1.124077022075653,-42.5894730091095,34.0142879486084,0.9652635455131531,3.5562515258789062,-6.1430105566978455,3.3974380493164062,-9.699262082576752,,,,,,,,,,,,,,,,,,,41.87482726573944,1.8387227654457092,-0.9300755325784075,0.9350702293375706,-0.004994696759163065,1.0,0.0262191840920674,0.9978560355803485,0.0323756279900234,0.9986418363224544,0.9978951214735686,0.9716368514882812,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0128-undefined_name-1,-77.74298447370529,-46.49447602033615,,,-15.125083327293396,,-3.3611027002334595,-2.5801392793655396,,,,,,,,,,,,,,,,,-4.594067096710205,-3.8710806369781494,,,-60.602648854255676,,-79.92219078540802,-47.064677357673645,-7.047287464141846,-6.7418434619903564,False,False,,,False,,False,True,,,,,,,,,,,,,,,,,False,False,,,False,,False,False,False,False,55.0,52.0,,,49.0,,55.0,52.0,,,,,,,,,,,,,,,,,55.0,52.0,,,49.0,,55.0,52.0,55.0,52.0,192.0,,327.0,,,,,,,,,238.0,,165.0,240.0,-76.56108808517456,-76.56108808517456,75.32812368869781,1.2329643964767456,,,3.6861847639083862,-2.1792063117027283,-74.38188177347183,44.484538078308105,0.5702013373374939,32.857513427734375,0.7809634208679199,31.24850845336914,-32.076550006866455,,,,,,,,,,,,,,,,,,,72.87490332126617,3.6861847639083862,-1.3920197833668102,1.3696022488854147,0.022417534481395374,1.0,5.372329682442056e-15,0.3141115163570806,2.6850056937811763e-14,0.3267356834544137,0.42422719401897996,0.31411151635707524,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0129-flip_comparison2-0,-175.5404155254364,-167.9407603740692,,,-22.416079998016357,-39.5391058921814,-7.100094795227051,-11.853261470794678,,,,,,,,,,,,,,,,,-5.047850131988525,-11.337127685546875,,,-179.12729674577713,-191.50911742448807,-178.27034789323807,-170.9250414967537,-9.376818418502808,-15.289790153503418,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,179.0,179.0,,,178.0,181.0,179.0,179.0,,,,,,,,,,,,,,,,,179.0,179.0,,,178.0,181.0,179.0,179.0,179.0,179.0,266.0,,496.0,,,,,,,,,434.0,,237.0,436.0,-171.17025309801102,-171.17025309801102,173.22249776124954,-2.0522446632385254,,,2.276723623275757,-2.7299323678016663,-168.44032073020935,159.07178002595901,2.9842811226844788,7.345306396484375,-4.753166675567627,7.5996551513671875,-12.098473072052002,,,,,,,,,,,,,,,,,,,168.89352947473526,2.276723623275757,-0.9562583971955922,0.967723451180165,-0.011465053984572768,1.0,0.0006450223275620344,0.9914491826268064,0.0005003735441668418,0.998147338330336,0.9973031536963586,0.9908041602992443,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0131-index_shift-0,-65.20454943180084,-56.658567070961,,,-22.98497724533081,-37.689494609832764,-5.33939802646637,-10.875631332397461,,,,,,,,,,,,,,,,,-2.581746220588684,-7.984591007232666,,,-70.20743164420128,-80.41688904166222,-66.32694610953331,-58.0169332921505,-5.169725298881531,-10.885722160339355,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,108.0,108.0,,,105.0,110.0,108.0,108.0,,,,,,,,,,,,,,,,,108.0,108.0,,,105.0,110.0,108.0,108.0,108.0,108.0,181.0,,291.0,,,,,,,,,278.0,,152.0,280.0,-60.98754808306694,-60.98754808306694,63.745199888944626,-2.7576518058776855,,,-0.16967272758483887,-1.1223966777324677,-59.86515140533447,47.14130195975304,1.358366221189499,8.310012817382812,-5.536233305931091,8.545982360839844,-13.846246123313904,,,,,,,,,,,,,,,,,,,61.15722081065178,-0.16967272758483887,-0.5646995192876568,0.5902333323050428,-0.025533813017385977,1.0,0.00024597911957389165,0.9960741069217607,0.00019428650348950587,0.9955164423329784,0.9967179410281162,0.9958281278021868,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0140-drop_negation-0,-89.31077629327774,-71.82830864191055,,,-19.967910051345825,-31.460326433181763,-6.0424604415893555,-8.58855128288269,,,,,,,,,,,,,,,,,-6.168928265571594,-7.584518551826477,,,-73.77995973825455,-101.69215303659439,-91.66450411081314,-72.1735525727272,-10.46098279953003,-12.189449787139893,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,59.0,59.0,,,56.0,62.0,59.0,59.0,,,,,,,,,,,,,,,,,59.0,59.0,,,56.0,62.0,59.0,59.0,59.0,59.0,297.0,,393.0,,,,,,,,,345.0,,268.0,347.0,-85.62204366922379,-85.62204366922379,85.49557584524155,0.12646782398223877,,,4.418522357940674,-2.3537278175354004,-83.26831585168839,63.58500128984451,0.3452439308166504,19.490951538085938,-2.546090841293335,17.482467651367188,-22.037042379379272,,,,,,,,,,,,,,,,,,,81.20352131128311,4.418522357940674,-1.4512210791393862,1.4490775566990093,0.002143522440376928,1.0,2.8561854516467467e-09,0.9273096841353669,2.5554109878755995e-08,0.8046461814717374,0.8492162261130961,0.9273096812791815,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0145-off_by_one-0,-56.29874336719513,-44.96148979663849,,,-20.60171103477478,-36.70811438560486,-7.5217273235321045,-9.055983304977417,,,,,,,,,,,,,,,,,-7.335816919803619,-6.9590354561805725,,,-53.16557431221008,-74.25090527534485,-56.64990735054016,-44.480077028274536,-8.642537355422974,-8.990108251571655,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,81.0,77.0,,,70.0,80.0,81.0,77.0,,,,,,,,,,,,,,,,,81.0,77.0,,,70.0,80.0,81.0,77.0,81.0,77.0,192.0,,281.0,,,,,,,,,262.0,,163.0,264.0,-49.12818002700806,-49.12818002700806,49.31409043073654,-0.1859104037284851,,,1.1208100318908691,-0.35116398334503174,-48.777016043663025,35.42409372329712,-0.48141276836395264,12.169830322265625,-1.5342559814453125,11.33725357055664,-13.704086303710938,,,,,,,,,,,,,,,,,,,48.00736999511719,1.1208100318908691,-0.6065207410741735,0.608815931243661,-0.0022951901694874704,1.0,5.183632404827923e-06,0.8226267499139943,1.1920326676518977e-05,0.4069034028428087,0.586028403886601,0.8226215662815894,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0160-flip_arith-0,-63.99883812665939,-57.24217766523361,,,,,-5.005489945411682,-10.645013332366943,,,,,,,,,,,,,,,,,-3.7173222303390503,-9.315089225769043,,,,,-63.37686908245087,-56.186336398124695,-6.181617736816406,-11.900117874145508,False,False,,,,,False,False,,,,,,,,,,,,,,,,,False,False,,,,,False,False,False,False,73.0,73.0,,,,,73.0,73.0,,,,,,,,,,,,,,,,,73.0,73.0,,,,,73.0,73.0,73.0,73.0,205.0,,286.0,,,,,,,,,267.0,,176.0,269.0,-58.371379137039185,-58.371379137039185,59.659546852111816,-1.2881677150726318,,,1.1761277914047241,0.6219690442085266,-58.99334818124771,45.54132306575775,-1.0558412671089172,7.190532684326172,-5.639523386955261,6.756660461425781,-12.830056071281433,,,,,,,,,,,,,,,,,,,57.19525134563446,1.1761277914047241,-0.7996079333840984,0.8172540664672852,-0.017646133083186737,1.0,0.0007531199189108851,0.9964580280063476,0.0011617556897106187,0.9963075543952238,0.9967261197881621,0.9957049080874367,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0161-drop_negation-0,-18.944520831108093,-10.034658312797546,,,-16.227681398391724,-31.358262300491333,-5.024795770645142,-4.274206876754761,,,,,,,,,,,,,,,,,-3.612651824951172,-4.566361784934998,,,-23.731952607631683,-31.203388154506683,-19.824258744716644,-9.912337243556976,-9.269224524497986,-10.462621450424194,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,30.0,31.0,,,30.0,33.0,30.0,31.0,,,,,,,,,,,,,,,,,30.0,31.0,,,30.0,33.0,30.0,31.0,30.0,31.0,337.0,,422.0,,,,,,,,,356.0,,308.0,358.0,-14.799462974071503,-14.799462974071503,16.211606919765472,-1.4121439456939697,,,4.244428753852844,-0.879737913608551,-13.919725060462952,5.638130366802216,-0.12232106924057007,9.911921501159668,0.7505888938903809,8.909862518310547,-9.161332607269287,,,,,,,,,,,,,,,,,,,10.555034220218658,4.244428753852844,-0.4933154324690501,0.5403868973255157,-0.047071464856465656,1.0,4.957756840507157e-05,0.32069159508496387,0.00013503216352194915,0.7218606685426879,0.7673480511544077,0.3206420175165588,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0162-flip_comparison-0,-17.69089162349701,-19.107786536216736,,,-19.92920994758606,-25.280085802078247,-3.8535050749778748,-8.786003828048706,,,,,,,,,,,,,,,,,-2.399778723716736,-7.837640166282654,,,-26.54324120283127,-35.385930716991425,-17.514293372631073,-19.06814354658127,-6.021975517272949,-11.546751976013184,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,34.0,34.0,,,23.0,36.0,34.0,34.0,,,,,,,,,,,,,,,,,34.0,34.0,,,23.0,36.0,34.0,34.0,34.0,34.0,205.0,,238.0,,,,,,,,,228.0,,176.0,230.0,-13.660788297653198,-13.660788297653198,15.114514648914337,-1.453726351261139,,,2.1684704422950745,0.17659825086593628,-13.837386548519135,10.282139718532562,-0.03964298963546753,-1.5538501739501953,-4.932498753070831,-1.4168949127197266,-3.378648579120636,,,,,,,,,,,,,,,,,,,11.492317855358124,2.1684704422950745,-0.401787891107447,0.4445445484974805,-0.042756657390033495,1.0,0.8253874254063708,0.9928430182276495,0.8048511751206596,0.9956700565080515,0.9960290713409055,0.16745559282127875,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0167-flip_comparison-0,-93.58750355243683,-64.09765827655792,,,-41.913492769002914,-15.452616304159164,-3.8053716123104095,-10.563907235860825,,,,,,,,,,,,,,,,,-4.59540069103241,-7.812042832374573,,,-107.16797208786011,-62.79830503463745,-93.1988787651062,-62.73653745651245,-6.971985101699829,-10.042903661727905,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,60.0,58.0,,,59.0,58.0,60.0,58.0,,,,,,,,,,,,,,,,,60.0,58.0,,,59.0,58.0,60.0,58.0,60.0,58.0,181.0,,257.0,,,,,,,,,232.0,,154.0,234.0,-89.39350715279579,-89.39350715279579,88.60347807407379,0.7900290787220001,,,3.1666134893894196,0.38862478733062744,-89.78213194012642,52.17263022065163,-1.3611208200454712,30.46234130859375,-6.758535623550415,29.489845275878906,-37.220876932144165,,,,,,,,,,,,,,,,,,,86.22689366340637,3.1666134893894196,-1.4898917858799299,1.4767246345678966,0.013167151312033335,1.0,3.0377277139286005e-14,0.9988316954575265,1.5585578414006068e-13,0.9614557696839819,0.9556770974181966,0.9988316954574961,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0170-off_by_one-0,-94.8664613366127,-73.15569168329239,,,-18.922109574079514,-30.4101981818676,-7.766444653272629,-8.769465416669846,,,,,,,,,,,,,,,,,-9.940935134887695,-9.492883682250977,,,-85.28560835123062,-100.97850996255875,-95.54377943277359,-73.25898176431656,-14.440409660339355,-14.847894668579102,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,70.0,66.0,,,63.0,69.0,70.0,66.0,,,,,,,,,,,,,,,,,70.0,66.0,,,63.0,69.0,70.0,66.0,70.0,66.0,272.0,,459.0,,,,,,,,,333.0,,245.0,335.0,-87.77733477950096,-87.77733477950096,85.6028442978859,2.1744904816150665,,,6.673965007066727,-0.6773180961608887,-87.10001668334007,64.48951634764671,0.10329008102416992,22.28479766845703,-1.0030207633972168,21.710769653320312,-23.287818431854248,,,,,,,,,,,,,,,,,,,81.10336977243423,6.673965007066727,-1.2539619254214422,1.2228977756840842,0.031064149737358094,1.0,2.098131692539803e-10,0.7316444302286744,3.725053731337553e-10,0.38982415039767254,0.6004846779666804,0.7316444300188613,0.0,0.0,0.0
smollm2-360m,coderepair,mbpp-0172-flip_arith-2,-42.45690542459488,-31.0131054520607,,,-18.386056423187256,-31.095096111297607,-2.7256171107292175,-5.5166168212890625,,,,,,,,,,,,,,,,,-1.8741618990898132,-3.9465831518173218,,,-43.996974408626556,-55.493583142757416,-42.066825330257416,-30.874583661556244,-5.232767194509506,-7.946161985397339,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,True,False,,,False,False,False,False,False,False,70.0,70.0,,,69.0,72.0,70.0,70.0,,,,,,,,,,,,,,,,,70.0,70.0,,,69.0,72.0,70.0,70.0,70.0,70.0,217.0,,291.0,,,,,,,,,276.0,,188.0,278.0,-39.3412082195282,-39.3412082195282,40.1926634311676,-0.8514552116394043,,,2.5071500837802887,0.3900800943374634,-39.73128831386566,25.35796684026718,-0.13852179050445557,11.192241668701172,-2.790999710559845,11.44379997253418,-13.983241379261017,,,,,,,,,,,,,,,,,,,36.83405813574791,2.5071500837802887,-0.5620172602789743,0.5741809061595372,-0.012163645880562918,1.0,1.3780480146818923e-05,0.9421873829380694,1.0715591922112669e-05,0.888193631742363,0.9378124282761257,0.9421736024579226,0.0,0.0,0.0
